filename,mean_speedKMH
2023-08-06-16,18
2023-08-06-17,15
2023-08-06-18,15
2023-08-06-19,12
2023-08-06-20,11
2023-08-06-21,14
2023-08-06-22,11
2023-08-06-23,29
2023-08-07-0,28
2023-08-07-1,36
2023-08-07-2,17
2023-08-07-3,7
2023-08-07-4,3
2023-08-07-5,20
2023-08-07-6,18
2023-08-07-7,12
2023-08-07-8,14
2023-08-07-9,12
2023-08-07-10,10
2023-08-07-11,25
2023-08-07-12,9
2023-08-07-13,18
2023-08-07-14,20
2023-08-07-15,14
2023-08-07-16,15
2023-08-07-17,16
2023-08-07-18,15
2023-08-07-19,12
2023-08-07-20,11
2023-08-07-21,12
2023-08-07-22,13
2023-08-07-23,16
2023-08-08-0,22
2023-08-08-1,45
2023-08-08-2,28
2023-08-08-3,49
2023-08-08-4,35
2023-08-08-5,29
2023-08-08-6,36
2023-08-08-7,16
2023-08-08-8,16
2023-08-08-9,17
2023-08-08-10,18
2023-08-08-11,11
2023-08-08-12,11
2023-08-08-13,10
2023-08-08-14,14
2023-08-08-15,16
2023-08-08-16,13
2023-08-08-17,16
2023-08-08-18,14
2023-08-08-19,10
2023-08-08-20,12
2023-08-08-21,17
2023-08-08-22,25
2023-08-08-23,13
2023-08-09-0,43
2023-08-09-1,34
2023-08-09-2,11
2023-08-09-3,25
2023-08-09-5,41
2023-08-09-6,23
2023-08-09-7,20
2023-08-09-8,20
2023-08-09-9,12
2023-08-09-10,17
2023-08-09-11,13
2023-08-09-12,12
2023-08-09-13,15
2023-08-09-14,17
2023-08-09-15,19
2023-08-09-16,19
2023-08-09-17,17
2023-08-09-18,15
2023-08-09-19,11
2023-08-09-20,12
2023-08-09-21,10
2023-08-09-22,25
2023-08-09-23,18
2023-08-10-0,31
2023-08-10-1,13
2023-08-10-2,9
2023-08-10-3,38
2023-08-10-4,50
2023-08-10-5,52
2023-08-10-6,24
2023-08-10-7,16
2023-08-10-8,12
2023-08-10-9,20
2023-08-10-10,18
2023-08-10-11,11
2023-08-10-12,15
2023-08-10-13,10
2023-08-10-14,17
2023-08-10-15,17
2023-08-10-16,20
2023-08-10-17,15
2023-08-10-18,12
2023-08-10-19,18
2023-08-10-20,13
2023-08-10-21,12
2023-08-10-22,11
2023-08-10-23,11
2023-08-11-0,10
2023-08-11-1,45
2023-08-11-2,23
2023-08-11-3,51
2023-08-11-4,43
2023-08-11-5,7
2023-08-11-6,27
2023-08-11-7,17
2023-08-11-8,15
2023-08-11-9,22
2023-08-11-10,19
2023-08-11-11,13
2023-08-11-12,10
2023-08-11-13,10
2023-08-11-14,20
2023-08-11-15,20
2023-08-11-16,11
2023-08-11-17,17
2023-08-11-18,16
2023-08-11-19,15
2023-08-11-20,10
2023-08-11-21,12
2023-08-11-22,10
2023-08-11-23,11
2023-08-12-0,35
2023-08-12-1,15
2023-08-12-2,20
2023-08-12-3,10
2023-08-12-4,33
2023-08-12-5,53
2023-08-12-6,29
2023-08-12-7,11
2023-08-12-8,26
2023-08-12-9,10
2023-08-12-10,14
2023-08-12-11,10
2023-08-12-12,10
2023-08-12-13,10
2023-08-12-14,10
2023-08-12-15,12
2023-08-12-16,11
2023-08-12-17,10
2023-08-12-18,11
2023-08-12-19,11
2023-08-12-20,11
2023-08-12-21,12
2023-08-12-22,11
2023-08-12-23,10
2023-08-13-0,8
2023-08-13-1,44
2023-08-13-2,14
2023-08-13-3,31
2023-08-13-4,9
2023-08-13-5,31
2023-08-13-6,9
2023-08-13-7,9
2023-08-13-8,10
2023-08-13-9,33
2023-08-13-10,11
2023-08-13-11,10
2023-08-13-12,11
2023-08-13-13,12
2023-08-13-14,13
2023-08-13-15,15
2023-08-13-16,12
2023-08-13-17,15
2023-08-13-18,20
2023-08-13-19,20
2023-08-13-20,11
2023-08-13-21,12
2023-08-13-22,11
2023-08-13-23,14
2023-08-14-0,11
2023-08-14-1,9
2023-08-14-2,47
2023-08-14-4,12
2023-08-14-5,22
2023-08-14-6,27
2023-08-14-7,17
2023-08-14-8,13
2023-08-14-9,9
2023-08-14-10,13
2023-08-14-11,11
2023-08-14-12,11
2023-08-14-13,16
2023-08-14-14,19
2023-08-14-15,17
2023-08-14-16,19
2023-08-14-17,15
2023-08-14-18,15
2023-08-14-19,10
2023-08-14-20,13
2023-08-14-21,15
2023-08-14-22,12
2023-08-14-23,9
2023-08-17-0,43
2023-08-17-1,54
2023-08-17-2,24
2023-08-17-3,48
2023-08-17-5,29
2023-08-17-6,9
2023-08-17-7,20
2023-08-17-8,13
2023-08-17-9,16
2023-08-17-10,18
2023-08-17-11,17
2023-08-17-12,11
2023-08-17-13,10
2023-08-17-14,20
2023-08-17-15,22
2023-08-17-16,17
2023-08-17-17,19
2023-08-17-18,15
2023-08-17-19,23
2023-08-17-20,18
2023-08-17-21,14
2023-08-17-22,15
2023-08-17-23,28
2023-08-18-0,25
2023-08-18-1,35
2023-08-18-2,12
2023-08-18-3,63
2023-08-18-4,38
2023-08-18-5,31
2023-08-18-6,13
2023-08-18-7,12
2023-08-18-8,12
2023-08-18-9,16
2023-08-18-10,22
2023-08-18-11,14
2023-08-18-12,12
2023-08-18-13,14
2023-08-18-14,14
2023-08-18-15,13
2023-08-18-16,19
2023-08-18-17,15
2023-08-18-18,16
2023-08-18-19,19
2023-08-18-20,10
2023-08-18-21,13
2023-08-18-22,17
2023-08-18-23,11
2023-08-19-0,25
2023-08-19-1,5
2023-08-19-2,17
2023-08-19-3,45
2023-08-19-4,8
2023-08-19-5,15
2023-08-19-6,10
2023-08-19-7,10
2023-08-19-8,14
2023-08-19-9,24
2023-08-19-10,15
2023-08-19-11,11
2023-08-19-12,12
2023-08-19-13,11
2023-08-19-14,13
2023-08-19-15,18
2023-08-19-16,20
2023-08-19-17,11
2023-08-19-18,10
2023-08-19-19,11
2023-08-19-20,11
2023-08-19-21,12
2023-08-19-22,12
2023-08-19-23,12
2023-08-20-0,26
2023-08-20-1,28
2023-08-20-2,33
2023-08-20-3,18
2023-08-20-4,52
2023-08-20-5,50
2023-08-20-6,31
2023-08-20-7,14
2023-08-20-8,13
2023-08-20-9,11
2023-08-20-10,32
2023-08-20-11,12
2023-08-20-12,12
2023-08-20-13,13
2023-08-20-14,12
2023-08-20-15,15
2023-08-20-16,13
2023-08-20-17,20
2023-08-20-18,16
2023-08-20-19,11
2023-08-20-20,10
2023-08-20-21,13
2023-08-20-22,13
2023-08-20-23,14
2023-08-21-0,14
2023-08-21-1,16
2023-08-21-2,24
2023-08-21-3,35
2023-08-21-4,34
2023-08-21-5,36
2023-08-21-6,26
2023-08-21-7,13
2023-08-21-8,12
2023-08-21-9,13
2023-08-21-10,10
2023-08-21-11,9
2023-08-21-12,16
2023-08-21-13,10
2023-08-21-14,14
2023-08-21-15,13
2023-08-21-16,15
2023-08-21-17,16
2023-08-21-18,16
2023-08-21-19,13
2023-08-21-20,10
2023-08-21-21,14
2023-08-21-22,11
2023-08-21-23,24
2023-08-23-0,46
2023-08-23-1,49
2023-08-23-2,56
2023-08-23-3,21
2023-08-23-4,9
2023-08-23-5,23
2023-08-23-6,33
2023-08-23-7,19
2023-08-23-8,18
2023-08-23-9,22
2023-08-23-10,19
2023-08-23-11,11
2023-08-23-12,9
2023-08-23-13,13
2023-08-23-14,15
2023-08-23-15,22
2023-08-23-16,17
2023-08-23-17,17
2023-08-23-18,15
2023-08-23-19,18
2023-08-23-20,13
2023-08-23-21,12
2023-08-23-22,12
2023-08-23-23,8
2023-08-24-0,43
2023-08-24-1,19
2023-08-24-3,19
2023-08-24-4,24
2023-08-24-5,26
2023-08-24-6,17
2023-08-24-7,17
2023-08-24-8,12
2023-08-24-9,20
2023-08-24-10,23
2023-08-24-11,19
2023-08-24-12,11
2023-08-24-13,12
2023-08-24-14,20
2023-08-24-15,22
2023-08-24-16,19
2023-08-24-17,17
2023-08-24-18,15
2023-08-24-19,19
2023-08-24-20,21
2023-08-24-21,11
2023-08-24-22,10
2023-08-24-23,13
2023-08-25-0,29
2023-08-25-1,43
2023-08-25-2,50
2023-08-25-3,6
2023-08-25-5,18
2023-08-25-6,24
2023-08-25-7,22
2023-08-25-8,11
2023-08-25-9,18
2023-08-25-10,29
2023-08-25-11,17
2023-08-25-12,18
2023-08-25-13,14
2023-08-25-14,14
2023-08-25-15,16
2023-08-25-16,17
2023-08-25-17,14
2023-08-25-18,14
2023-08-25-19,15
2023-08-25-20,19
2023-08-25-21,12
2023-08-25-22,10
2023-08-25-23,19
2023-08-26-23,0
2023-08-27-0,10
2023-08-27-1,6
2023-08-27-2,53
2023-08-27-3,14
2023-08-27-4,5
2023-08-27-5,13
2023-08-27-6,19
2023-08-27-7,8
2023-08-27-8,13
2023-08-27-9,11
2023-08-27-10,16
2023-08-27-11,13
2023-08-27-12,12
2023-08-27-13,12
2023-08-27-14,14
2023-08-27-15,11
2023-08-27-16,16
2023-08-27-17,20
2023-08-27-18,11
2023-08-27-19,23
2023-08-27-20,11
2023-08-27-21,11
2023-08-27-22,10
2023-08-27-23,10
2023-08-28-0,11
2023-08-28-1,13
2023-08-28-2,13
2023-08-28-3,12
2023-08-28-4,17
2023-08-28-6,10
2023-08-28-7,16
2023-08-28-8,13
2023-08-28-9,10
2023-08-28-10,11
2023-08-28-11,12
2023-08-28-12,10
2023-08-28-13,9
2023-08-28-14,15
2023-08-28-15,11
2023-08-28-16,15
2023-08-28-17,14
2023-08-28-18,14
2023-08-28-19,10
2023-08-28-20,12
2023-08-28-21,15
2023-08-28-22,24
2023-08-28-23,11
2023-09-02-0,10
2023-09-02-1,13
2023-09-02-2,8
2023-09-02-3,12
2023-09-02-4,43
2023-09-02-5,24
2023-09-02-6,13
2023-09-02-7,13
2023-09-02-8,16
2023-09-02-9,21
2023-09-02-10,12
2023-09-02-11,17
2023-09-02-12,10
2023-09-02-13,9
2023-09-02-14,10
2023-09-02-15,10
2023-09-02-16,11
2023-09-02-17,9
2023-09-02-18,13
2023-09-02-19,9
2023-09-02-20,12
2023-09-02-21,10
2023-09-02-22,12
2023-09-02-23,11
2023-09-04-0,9
2023-09-04-1,12
2023-09-04-2,5
2023-09-04-3,38
2023-09-04-4,7
2023-09-04-5,14
2023-09-04-6,33
2023-09-04-7,19
2023-09-04-8,15
2023-09-04-9,11
2023-09-04-10,13
2023-09-04-11,10
2023-09-04-12,10
2023-09-04-13,10
2023-09-04-14,10
2023-09-04-15,33
2023-09-04-16,21
2023-09-04-17,19
2023-09-04-18,16
2023-09-04-19,10
2023-09-04-20,10
2023-09-04-21,14
2023-09-04-22,30
2023-09-04-23,35
2023-09-05-14,25
2023-09-05-15,22
2023-09-05-16,8
2023-09-05-17,17
2023-09-05-18,12
2023-09-05-19,13
2023-09-05-20,12
2023-09-05-21,9
2023-09-05-22,13
2023-09-05-23,12
2023-09-06-0,20
2023-09-06-1,17
2023-09-06-2,7
2023-09-06-3,27
2023-09-06-4,14
2023-09-06-5,38
2023-09-06-6,39
2023-09-06-7,15
2023-09-06-8,13
2023-09-06-9,16
2023-09-06-10,20
2023-09-06-11,18
2023-09-06-12,18
2023-09-06-13,16
2023-09-06-14,13
2023-09-06-15,14
2023-09-06-16,13
2023-09-06-17,16
2023-09-06-18,16
