filename,mean_speedKMH
2021-10-18-14,12
2021-10-18-15,18
2021-10-18-16,14
2021-10-18-17,14
2021-10-18-18,11
2021-10-18-19,12
2021-10-18-20,10
2021-10-18-21,15
2021-10-18-22,30
2021-10-18-23,16
2021-10-19-0,45
2021-10-19-1,16
2021-10-19-3,13
2021-10-19-4,17
2021-10-19-5,4
2021-10-19-6,13
2021-10-19-7,16
2021-10-19-8,12
2021-10-19-9,12
2021-10-19-10,18
2021-10-19-11,32
2021-10-19-12,11
2021-10-19-13,11
2021-10-19-14,12
2021-10-19-15,11
2021-10-19-16,13
2021-10-19-17,18
2021-10-19-18,15
2021-10-19-19,13
2021-10-19-20,11
2021-10-19-21,13
2021-10-19-22,13
2021-10-19-23,13
2021-10-20-0,12
2021-10-20-1,6
2021-10-20-2,53
2021-10-20-4,45
2021-10-20-6,20
2021-10-20-7,18
2021-10-20-8,15
2021-10-20-9,21
2021-10-20-10,21
2021-10-20-11,20
2021-10-20-12,11
2021-10-20-13,11
2021-10-20-14,16
2021-10-20-15,15
2021-10-20-16,23
2021-10-20-17,16
2021-10-20-18,17
2021-10-20-19,19
2021-10-20-20,17
2021-10-20-21,9
2021-10-20-22,15
2021-10-20-23,14
2021-10-21-0,15
2021-10-21-1,20
2021-10-21-2,29
2021-10-21-3,20
2021-10-21-4,55
2021-10-21-5,38
2021-10-21-6,33
2021-10-21-7,14
2021-10-21-8,17
2021-10-21-9,10
2021-10-21-10,21
2021-10-21-11,11
2021-10-21-12,11
2021-10-21-13,10
2021-10-21-14,12
2021-10-21-15,12
2021-10-21-16,16
2021-10-21-17,15
2021-10-21-18,15
2021-10-21-19,16
2021-10-21-20,19
2021-10-21-21,14
2021-10-21-22,29
2021-10-21-23,27
2021-10-22-0,52
2021-10-22-1,44
2021-10-22-2,57
2021-10-22-3,56
2021-10-22-4,38
2021-10-22-5,44
2021-10-22-6,12
2021-10-22-7,16
2021-10-22-8,11
2021-10-22-9,11
2021-10-22-10,21
2021-10-22-11,14
2021-10-22-12,23
2021-10-22-13,17
2021-10-22-14,19
2021-10-22-15,14
2021-10-22-16,18
2021-10-22-17,15
2021-10-22-18,14
2021-10-22-19,16
2021-10-22-20,20
2021-10-22-21,17
2021-10-22-22,14
2021-10-22-23,12
2021-10-23-0,9
2021-10-23-1,25
2021-10-23-2,43
2021-10-23-3,22
2021-10-23-4,16
2021-10-23-5,8
2021-10-23-6,12
2021-10-23-7,16
2021-10-23-8,17
2021-10-23-9,15
2021-10-23-10,19
2021-10-23-11,19
2021-10-23-12,13
2021-10-23-13,12
2021-10-23-14,15
2021-10-23-15,12
2021-10-23-16,22
2021-10-23-17,11
2021-10-23-18,12
2021-10-23-19,22
2021-10-23-20,16
2021-10-23-21,14
2021-10-23-22,17
2021-10-23-23,12
2021-10-24-0,9
2021-10-24-1,12
2021-10-24-2,8
2021-10-24-3,17
2021-10-24-4,12
2021-10-24-5,10
2021-10-24-6,8
2021-10-24-7,14
2021-10-24-8,16
2021-10-24-9,16
2021-10-24-10,12
2021-10-24-11,13
2021-10-24-12,10
2021-10-24-13,26
2021-10-24-14,12
2021-10-24-15,16
2021-10-24-16,17
2021-10-24-17,19
2021-10-24-18,18
2021-10-24-19,12
2021-10-24-20,10
2021-10-24-21,12
2021-10-24-22,15
2021-10-24-23,14
2021-10-25-0,15
2021-10-25-1,7
2021-10-25-2,9
2021-10-25-4,11
2021-10-25-5,19
2021-10-25-6,13
2021-10-25-7,20
2021-10-25-8,19
2021-10-25-9,18
2021-10-25-10,12
2021-10-25-11,15
2021-10-25-12,11
2021-10-25-13,11
2021-10-25-14,15
2021-10-25-15,22
2021-10-25-16,15
2021-10-25-17,17
2021-10-25-18,19
2021-10-25-19,22
2021-10-25-20,12
2021-10-25-21,22
2021-10-25-22,14
2021-10-25-23,14
2021-10-26-0,37
2021-10-26-1,19
2021-10-26-3,44
2021-10-26-4,27
2021-10-26-5,33
2021-10-26-6,16
2021-10-26-7,22
2021-10-26-8,12
2021-10-26-9,26
2021-10-26-10,27
2021-10-26-11,13
2021-10-26-12,14
2021-10-26-13,17
2021-10-26-14,14
2021-10-26-15,14
2021-10-26-16,16
2021-10-26-17,16
2021-10-26-18,15
2021-10-26-19,24
2021-10-26-20,13
2021-10-26-21,13
2021-10-26-22,15
2021-10-26-23,26
2021-10-27-0,6
2021-10-27-1,54
2021-10-27-2,52
2021-10-27-4,7
2021-10-27-6,11
2021-10-27-7,20
2021-10-27-8,22
2021-10-27-9,23
2021-10-27-10,18
2021-10-27-11,13
2021-10-27-12,11
2021-10-27-13,11
2021-10-27-14,18
2021-10-27-15,18
2021-10-27-16,15
2021-10-27-17,16
2021-10-27-18,12
2021-10-27-19,18
2021-10-27-20,14
2021-10-27-21,11
2021-10-27-22,17
2021-10-27-23,14
2021-10-28-0,44
2021-10-28-1,25
2021-10-28-2,42
2021-10-28-3,21
2021-10-28-4,16
2021-10-28-5,9
2021-10-28-6,16
2021-10-28-7,20
2021-10-28-8,21
2021-10-28-9,25
2021-10-28-10,15
2021-10-28-11,18
2021-10-28-12,12
2021-10-28-13,19
2021-10-28-14,26
2021-10-28-15,16
2021-10-28-16,18
2021-10-28-17,15
2021-10-28-18,13
2021-10-28-19,19
2021-10-28-20,25
2021-10-28-21,11
2021-10-28-22,28
2021-10-28-23,13
2021-10-29-0,9
2021-10-29-1,14
2021-10-29-2,39
2021-10-29-3,22
2021-10-29-4,6
2021-10-29-6,29
2021-10-29-7,13
2021-10-29-8,19
2021-10-29-9,22
2021-10-29-10,21
2021-10-29-11,19
2021-10-29-12,15
2021-10-29-13,16
2021-10-29-14,20
2021-10-29-15,18
2021-10-29-16,15
2021-10-29-17,15
2021-10-29-18,12
2021-10-29-19,14
2021-10-29-20,26
2021-10-29-21,22
2021-10-29-22,20
2021-10-29-23,36
2021-10-30-0,15
2021-10-30-1,18
2021-10-30-2,19
2021-10-30-3,18
2021-10-30-4,48
2021-10-30-5,10
2021-10-30-6,14
2021-10-30-7,39
2021-10-30-8,18
2021-10-30-9,21
2021-10-30-10,15
2021-10-30-11,14
2021-10-30-12,17
2021-10-30-13,18
2021-10-30-14,21
2021-10-30-15,13
2021-10-30-16,16
2021-10-30-17,19
2021-10-30-18,18
2021-10-30-19,23
2021-10-30-20,12
2021-10-30-21,11
2021-10-30-22,14
2021-10-30-23,13
2021-10-31-0,35
2021-10-31-1,31
2021-10-31-2,28
2021-10-31-3,45
2021-10-31-4,4
2021-10-31-5,8
2021-10-31-6,12
2021-10-31-7,9
2021-10-31-8,12
2021-10-31-9,12
2021-10-31-10,15
2021-10-31-11,15
2021-10-31-12,14
2021-10-31-13,12
2021-10-31-14,13
2021-10-31-15,11
2021-10-31-16,13
2021-10-31-17,13
2021-10-31-18,11
2021-10-31-19,11
2021-10-31-20,11
2021-10-31-21,12
2021-10-31-22,11
2021-10-31-23,14
2021-11-01-0,12
2021-11-01-1,22
2021-11-01-2,55
2021-11-01-3,24
2021-11-01-4,41
2021-11-01-5,6
2021-11-01-6,18
2021-11-01-7,25
2021-11-01-8,12
2021-11-01-9,25
2021-11-01-10,22
2021-11-01-11,14
2021-11-01-12,22
2021-11-01-13,13
2021-11-01-14,19
2021-11-01-15,21
2021-11-01-16,17
2021-11-01-17,17
2021-11-01-18,17
2021-11-01-19,17
2021-11-01-20,12
2021-11-01-21,12
2021-11-01-22,17
2021-11-01-23,8
2021-11-02-0,13
2021-11-02-1,14
2021-11-02-2,10
2021-11-02-3,57
2021-11-02-4,8
2021-11-02-5,36
2021-11-02-6,11
2021-11-02-7,14
2021-11-02-8,13
2021-11-02-9,24
2021-11-02-10,14
2021-11-02-11,12
2021-11-02-12,25
2021-11-02-13,16
2021-11-02-14,15
2021-11-02-15,12
2021-11-02-16,10
2021-11-02-17,12
2021-11-02-18,11
2021-11-02-19,13
2021-11-02-20,13
2021-11-02-21,13
2021-11-02-22,15
2021-11-02-23,31
2021-11-03-0,14
2021-11-03-1,6
2021-11-03-2,13
2021-11-03-3,32
2021-11-03-4,62
2021-11-03-5,10
2021-11-03-6,22
2021-11-03-7,23
2021-11-03-8,19
2021-11-03-9,23
2021-11-03-10,16
2021-11-03-11,12
2021-11-03-12,15
2021-11-03-13,12
2021-11-03-14,20
2021-11-03-15,17
2021-11-03-16,15
2021-11-03-17,11
2021-11-03-18,16
2021-11-03-19,11
2021-11-03-20,12
2021-11-03-21,25
2021-11-03-22,19
2021-11-03-23,32
2021-11-04-0,7
2021-11-04-1,58
2021-11-04-2,10
2021-11-04-3,51
2021-11-04-4,57
2021-11-04-5,30
2021-11-04-6,12
2021-11-04-7,22
2021-11-04-8,13
2021-11-04-9,23
2021-11-04-10,17
2021-11-04-11,21
2021-11-04-12,12
2021-11-04-13,11
2021-11-04-14,16
2021-11-04-15,20
2021-11-04-16,12
2021-11-04-17,18
2021-11-04-18,12
2021-11-04-19,13
2021-11-04-20,16
2021-11-04-21,15
2021-11-04-22,17
2021-11-04-23,21
2021-11-05-0,14
2021-11-05-1,45
2021-11-05-2,6
2021-11-05-3,44
2021-11-05-4,50
2021-11-05-5,46
2021-11-05-6,33
2021-11-05-7,14
2021-11-05-8,15
2021-11-05-9,19
2021-11-05-10,15
2021-11-05-11,13
2021-11-05-12,11
2021-11-05-13,14
2021-11-05-14,16
2021-11-05-15,18
2021-11-05-16,13
2021-11-05-17,17
2021-11-05-18,13
2021-11-05-19,15
2021-11-05-20,13
2021-11-05-21,24
2021-11-05-22,14
2021-11-05-23,12
2021-11-06-0,39
2021-11-06-1,33
2021-11-06-2,39
2021-11-06-3,21
2021-11-06-4,13
2021-11-06-5,13
2021-11-06-6,16
2021-11-06-7,13
2021-11-06-8,12
2021-11-06-9,15
2021-11-06-10,12
2021-11-06-11,22
2021-11-06-12,20
2021-11-06-13,13
2021-11-06-14,15
2021-11-06-15,14
2021-11-06-16,17
2021-11-06-17,15
2021-11-06-18,12
2021-11-06-19,12
2021-11-06-20,13
2021-11-06-21,15
2021-11-06-22,12
2021-11-06-23,11
2021-11-07-0,9
2021-11-07-1,31
2021-11-07-2,13
2021-11-07-3,12
2021-11-07-4,48
2021-11-07-5,49
2021-11-07-6,47
2021-11-07-7,20
2021-11-07-8,10
2021-11-07-9,12
2021-11-07-10,13
2021-11-07-11,12
2021-11-07-12,13
2021-11-07-13,21
2021-11-07-14,19
2021-11-07-15,14
2021-11-07-16,13
2021-11-07-17,13
2021-11-07-18,12
2021-11-07-19,11
2021-11-07-20,10
2021-11-07-21,14
2021-11-07-22,30
2021-11-07-23,29
2021-11-08-0,13
2021-11-08-1,12
2021-11-08-2,20
2021-11-08-3,6
2021-11-08-4,18
2021-11-08-5,25
2021-11-08-6,12
2021-11-08-7,19
2021-11-08-8,11
2021-11-08-9,22
2021-11-08-10,10
2021-11-08-11,17
2021-11-08-12,11
2021-11-08-13,11
2021-11-08-14,12
2021-11-08-15,17
2021-11-08-16,15
2021-11-08-17,14
2021-11-08-18,11
2021-11-08-19,15
2021-11-08-20,16
2021-11-08-21,14
2021-11-08-22,15
2021-11-08-23,12
2021-11-09-0,12
2021-11-09-1,13
2021-11-09-2,15
2021-11-09-3,5
2021-11-09-5,18
2021-11-09-6,15
2021-11-09-7,16
2021-11-09-8,13
2021-11-09-9,17
2021-11-09-10,13
2021-11-09-11,11
2021-11-09-12,13
2021-11-09-13,11
2021-11-09-14,14
2021-11-09-15,13
2021-11-09-16,18
2021-11-09-17,12
2021-11-09-18,14
2021-11-09-19,12
2021-11-09-20,13
2021-11-09-21,13
2021-11-09-22,19
2021-11-09-23,13
2021-11-10-0,11
2021-11-10-1,12
2021-11-10-2,22
2021-11-10-4,19
2021-11-10-5,8
2021-11-10-6,7
2021-11-10-7,17
2021-11-10-8,14
2021-11-10-9,12
2021-11-10-10,20
2021-11-10-11,14
2021-11-10-12,11
2021-11-10-13,10
2021-11-10-14,14
2021-11-10-15,12
2021-11-10-16,13
2021-11-10-17,16
2021-11-10-18,19
2021-11-10-19,20
2021-11-10-20,15
2021-11-10-21,12
2021-11-10-22,13
2021-11-10-23,14
2021-11-11-0,12
2021-11-11-1,15
2021-11-11-2,8
2021-11-11-3,34
2021-11-11-5,22
2021-11-11-6,14
2021-11-11-7,18
2021-11-11-8,17
2021-11-11-9,21
2021-11-11-10,18
2021-11-11-11,21
2021-11-11-12,11
2021-11-11-13,18
2021-11-11-14,14
2021-11-11-15,11
2021-11-11-16,16
2021-11-11-17,15
2021-11-11-18,15
2021-11-11-19,18
2021-11-11-20,25
2021-11-11-21,28
2021-11-11-22,12
2021-11-11-23,17
2021-11-12-0,12
2021-11-12-1,14
2021-11-12-2,11
2021-11-12-3,15
2021-11-12-4,28
2021-11-12-5,7
2021-11-12-6,33
2021-11-12-7,14
2021-11-12-8,12
2021-11-12-9,18
2021-11-12-10,18
2021-11-12-11,13
2021-11-12-12,11
2021-11-12-13,13
2021-11-12-14,16
2021-11-12-15,15
2021-11-12-16,14
2021-11-12-17,12
2021-11-12-18,12
2021-11-12-19,15
2021-11-12-20,13
2021-11-12-21,17
2021-11-12-22,17
2021-11-12-23,20
2021-11-13-0,26
2021-11-13-1,8
2021-11-13-2,11
2021-11-13-3,21
2021-11-13-4,25
2021-11-13-5,13
2021-11-13-6,26
2021-11-13-7,15
2021-11-13-8,16
2021-11-13-9,18
2021-11-13-10,15
2021-11-13-11,15
2021-11-13-12,16
2021-11-13-13,13
2021-11-13-14,13
2021-11-13-15,14
2021-11-13-16,13
2021-11-13-17,14
2021-11-13-18,15
2021-11-13-19,15
2021-11-13-20,19
2021-11-13-21,11
2021-11-13-22,14
2021-11-13-23,11
2021-11-14-0,9
2021-11-14-1,11
2021-11-14-2,7
2021-11-14-3,24
2021-11-14-4,13
2021-11-14-5,37
2021-11-14-6,10
2021-11-14-7,13
2021-11-14-8,11
2021-11-14-9,15
2021-11-14-10,11
2021-11-14-11,13
2021-11-14-12,15
2021-11-14-13,12
2021-11-14-14,11
2021-11-14-15,12
2021-11-14-16,11
2021-11-14-17,16
2021-11-14-18,13
2021-11-14-19,12
2021-11-14-20,13
2021-11-14-21,13
2021-11-14-22,15
2021-11-14-23,12
2021-11-15-0,9
2021-11-15-1,13
2021-11-15-2,10
2021-11-15-3,9
2021-11-15-4,49
2021-11-15-5,12
2021-11-15-6,10
2021-11-15-7,13
2021-11-15-8,12
2021-11-15-9,25
2021-11-15-10,21
2021-11-15-11,19
2021-11-15-12,22
2021-11-15-13,16
2021-11-15-14,19
2021-11-15-15,15
2021-11-15-16,18
2021-11-15-17,18
2021-11-15-18,17
2021-11-15-19,27
2021-11-15-20,13
2021-11-15-21,12
2021-11-15-22,10
2021-11-15-23,13
2021-11-16-0,12
2021-11-16-1,12
2021-11-16-2,7
2021-11-16-4,8
2021-11-16-5,8
2021-11-16-6,28
2021-11-16-7,17
2021-11-16-8,17
2021-11-16-9,17
2021-11-16-10,17
2021-11-16-11,21
2021-11-16-12,15
2021-11-16-13,14
2021-11-16-14,15
2021-11-16-15,16
2021-11-16-16,15
2021-11-16-17,16
2021-11-16-18,16
2021-11-16-19,15
2021-11-16-20,12
2021-11-16-21,12
2021-11-16-22,13
2021-11-16-23,15
2021-11-17-0,12
2021-11-17-1,8
2021-11-17-2,17
2021-11-17-3,23
2021-11-17-4,8
2021-11-17-5,15
2021-11-17-6,13
2021-11-17-7,19
2021-11-17-8,18
2021-11-17-9,16
2021-11-17-10,16
2021-11-17-11,14
2021-11-17-12,15
2021-11-17-13,11
2021-11-17-14,14
2021-11-17-15,12
2021-11-17-16,17
2021-11-17-17,15
2021-11-17-18,15
2021-11-17-19,16
2021-11-17-20,14
2021-11-17-21,15
2021-11-17-22,18
2021-11-17-23,14
2021-11-18-0,12
2021-11-18-1,11
2021-11-18-3,39
2021-11-18-4,25
2021-11-18-6,28
2021-11-18-7,17
2021-11-18-8,17
2021-11-18-9,17
2021-11-18-10,12
2021-11-18-11,14
2021-11-18-12,13
2021-11-18-13,15
2021-11-18-14,14
2021-11-18-15,17
2021-11-18-16,16
2021-11-18-17,16
2021-11-18-18,13
2021-11-18-19,15
2021-11-18-20,18
2021-11-18-21,12
2021-11-18-22,16
2021-11-18-23,14
2021-11-19-0,20
2021-11-19-2,37
2021-11-19-3,52
2021-11-19-4,3
2021-11-19-5,13
2021-11-19-6,13
2021-11-19-7,18
2021-11-19-8,10
2021-11-19-9,13
2021-11-19-10,18
2021-11-19-11,22
2021-11-19-12,14
2021-11-19-13,13
2021-11-19-14,16
2021-11-19-15,19
2021-11-19-16,14
2021-11-19-17,16
2021-11-19-18,15
2021-11-19-19,16
2021-11-19-20,11
2021-11-19-21,13
2021-11-19-22,18
2021-11-19-23,13
2021-11-20-0,11
2021-11-20-1,11
2021-11-20-2,11
2021-11-20-3,20
2021-11-20-4,16
2021-11-20-5,6
2021-11-20-6,17
2021-11-20-7,17
2021-11-20-8,11
2021-11-20-9,17
2021-11-20-10,13
2021-11-20-11,11
2021-11-20-12,12
2021-11-20-13,11
2021-11-20-14,22
2021-11-20-15,12
2021-11-20-16,12
2021-11-20-17,13
2021-11-20-18,12
2021-11-20-19,13
2021-11-20-20,12
2021-11-20-21,12
2021-11-20-22,13
2021-11-20-23,11
2021-11-21-0,12
2021-11-21-1,12
2021-11-21-2,14
2021-11-21-3,8
2021-11-21-4,9
2021-11-21-5,8
2021-11-21-6,8
2021-11-21-7,11
2021-11-21-8,19
2021-11-21-9,13
2021-11-21-10,13
2021-11-21-11,11
2021-11-21-12,11
2021-11-21-13,10
2021-11-21-14,11
2021-11-21-15,13
2021-11-21-16,10
2021-11-21-17,15
2021-11-21-18,22
2021-11-21-19,20
2021-11-21-20,12
2021-11-21-21,13
2021-11-21-22,11
2021-11-21-23,16
2021-11-22-0,17
2021-11-22-1,9
2021-11-22-3,15
2021-11-22-4,49
2021-11-22-6,12
2021-11-22-7,20
2021-11-22-8,11
2021-11-22-9,16
2021-11-22-10,27
2021-11-22-11,17
2021-11-22-12,12
2021-11-22-13,16
2021-11-22-14,19
2021-11-22-15,18
2021-11-22-16,18
2021-11-22-17,16
2021-11-22-18,14
2021-11-22-19,14
2021-11-22-20,11
2021-11-22-21,14
2021-11-22-22,14
2021-11-22-23,14
2021-11-23-0,14
2021-11-23-1,8
2021-11-23-3,24
2021-11-23-4,44
2021-11-23-5,13
2021-11-23-6,24
2021-11-23-7,19
2021-11-23-8,13
2021-11-23-9,20
2021-11-23-10,19
2021-11-23-11,13
2021-11-23-12,12
2021-11-23-13,11
2021-11-23-14,17
2021-11-23-15,15
2021-11-23-16,12
2021-11-23-17,11
2021-11-23-18,11
2021-11-23-19,17
2021-11-23-20,19
2021-11-23-21,11
2021-11-23-22,14
2021-11-23-23,28
2021-11-24-0,18
2021-11-24-1,39
2021-11-24-2,34
2021-11-24-3,55
2021-11-24-5,21
2021-11-24-6,13
2021-11-24-7,19
2021-11-24-8,12
2021-11-24-9,22
2021-11-24-10,15
2021-11-24-11,17
2021-11-24-12,12
2021-11-24-13,11
2021-11-24-14,16
2021-11-24-15,17
2021-11-24-16,15
2021-11-24-17,17
2021-11-24-18,16
2021-11-24-19,15
2021-11-24-20,11
2021-11-24-21,11
2021-11-24-22,12
2021-11-24-23,12
2021-11-25-0,12
2021-11-25-1,8
2021-11-25-2,10
2021-11-25-4,35
2021-11-25-5,36
2021-11-25-6,53
2021-11-25-7,15
2021-11-25-8,11
2021-11-25-9,21
2021-11-25-10,16
2021-11-25-11,17
2021-11-25-12,19
2021-11-25-13,10
2021-11-25-14,16
2021-11-25-15,11
2021-11-25-16,13
2021-11-25-17,14
2021-11-25-18,15
2021-11-25-19,16
2021-11-25-20,11
2021-11-25-21,16
2021-11-25-22,14
2021-11-25-23,18
2021-11-26-0,39
2021-11-26-1,46
2021-11-26-2,6
2021-11-26-3,12
2021-11-26-4,16
2021-11-26-6,12
2021-11-26-7,17
2021-11-26-8,13
2021-11-26-9,18
2021-11-26-10,17
2021-11-26-11,11
2021-11-26-12,13
2021-11-26-13,17
2021-11-26-14,16
2021-11-26-15,17
2021-11-26-16,12
2021-11-26-17,16
2021-11-26-18,16
2021-11-26-19,17
2021-11-26-20,16
2021-11-26-21,12
2021-11-26-22,13
2021-11-26-23,13
2021-11-27-0,12
2021-11-27-1,13
2021-11-27-2,7
2021-11-27-3,27
2021-11-27-4,13
2021-11-27-5,9
2021-11-27-6,13
2021-11-27-7,20
2021-11-27-8,17
2021-11-27-9,16
2021-11-27-10,17
2021-11-27-11,13
2021-11-27-12,14
2021-11-27-13,10
2021-11-27-14,13
2021-11-27-15,13
2021-11-27-16,13
2021-11-27-17,11
2021-11-27-18,12
2021-11-27-19,14
2021-11-27-20,13
2021-11-27-21,14
2021-11-27-22,13
2021-11-27-23,12
2021-11-28-0,9
2021-11-28-1,16
2021-11-28-2,13
2021-11-28-3,9
2021-11-28-4,9
2021-11-28-5,6
2021-11-28-6,12
2021-11-28-7,16
2021-11-28-8,14
2021-11-28-9,13
2021-11-28-10,16
2021-11-28-11,11
2021-11-28-12,14
2021-11-28-13,11
2021-11-28-14,14
2021-11-28-15,31
2021-11-28-16,17
2021-11-28-17,14
2021-11-28-18,12
2021-11-28-19,17
2021-11-28-20,13
2021-11-28-21,14
2021-11-28-22,13
2021-11-28-23,11
2021-11-29-0,11
2021-11-29-1,10
2021-11-29-2,19
2021-11-29-3,36
2021-11-29-4,49
2021-11-29-5,43
2021-11-29-6,11
2021-11-29-7,19
2021-11-29-8,10
2021-11-29-9,14
2021-11-29-10,15
2021-11-29-11,13
2021-11-29-12,11
2021-11-29-13,14
2021-11-29-14,14
2021-11-29-15,11
2021-11-29-16,13
2021-11-29-17,18
2021-11-29-18,13
2021-11-29-19,13
2021-11-29-20,11
2021-11-29-21,25
2021-11-29-22,13
2021-11-29-23,10
2021-11-30-0,15
2021-11-30-1,19
2021-11-30-5,6
2021-11-30-6,10
2021-11-30-7,19
2021-11-30-8,16
2021-11-30-9,17
2021-11-30-10,17
2021-11-30-11,12
2021-11-30-12,12
2021-11-30-13,12
2021-11-30-14,13
2021-11-30-15,14
2021-11-30-16,11
2021-11-30-17,14
2021-11-30-18,18
2021-11-30-19,15
2021-11-30-20,13
2021-11-30-21,21
2021-11-30-22,13
2021-11-30-23,12
2021-12-01-0,31
2021-12-01-1,6
2021-12-01-2,15
2021-12-01-3,44
2021-12-01-4,59
2021-12-01-5,50
2021-12-01-6,23
2021-12-01-7,19
2021-12-01-8,12
2021-12-01-9,13
2021-12-01-10,13
2021-12-01-11,12
2021-12-01-12,17
2021-12-01-13,12
2021-12-01-14,13
2021-12-01-15,17
2021-12-01-16,15
2021-12-01-17,16
2021-12-01-18,13
2021-12-01-19,17
2021-12-01-20,14
2021-12-01-21,17
2021-12-01-22,22
2021-12-01-23,30
2021-12-02-0,46
2021-12-02-1,41
2021-12-02-2,52
2021-12-02-3,60
2021-12-02-4,56
2021-12-02-5,46
2021-12-02-6,42
2021-12-02-7,14
2021-12-02-8,19
2021-12-02-9,12
2021-12-02-10,20
2021-12-02-11,15
2021-12-02-12,13
2021-12-02-13,10
2021-12-02-14,14
2021-12-02-15,13
2021-12-02-16,18
2021-12-02-17,16
2021-12-02-18,14
2021-12-02-19,17
2021-12-02-20,19
2021-12-02-21,13
2021-12-02-22,14
2021-12-02-23,29
2021-12-03-0,13
2021-12-03-1,65
2021-12-03-2,20
2021-12-03-5,63
2021-12-03-6,46
2021-12-03-7,15
2021-12-03-8,12
2021-12-03-9,20
2021-12-03-10,14
2021-12-03-11,24
2021-12-03-12,13
2021-12-03-13,10
2021-12-03-14,14
2021-12-03-15,13
2021-12-03-16,15
2021-12-03-17,16
2021-12-03-18,13
2021-12-03-19,13
2021-12-03-20,15
2021-12-03-21,18
2021-12-03-22,19
2021-12-03-23,29
2021-12-04-0,30
2021-12-04-1,9
2021-12-04-2,10
2021-12-04-3,20
2021-12-04-4,37
2021-12-04-5,10
2021-12-04-6,11
2021-12-04-7,14
2021-12-04-8,17
2021-12-04-9,14
2021-12-04-10,15
2021-12-04-11,12
2021-12-04-12,9
2021-12-04-13,11
2021-12-04-14,12
2021-12-04-15,11
2021-12-04-16,12
2021-12-04-17,11
2021-12-04-18,13
2021-12-04-19,12
2021-12-04-20,12
2021-12-04-21,12
2021-12-04-22,11
2021-12-04-23,13
2021-12-05-0,11
2021-12-05-1,12
2021-12-05-2,10
2021-12-05-3,6
2021-12-05-4,16
2021-12-05-5,8
2021-12-05-6,14
2021-12-05-7,12
2021-12-05-8,13
2021-12-05-9,11
2021-12-05-10,13
2021-12-05-11,11
2021-12-05-12,13
2021-12-05-13,11
2021-12-05-14,15
2021-12-05-15,14
2021-12-05-16,12
2021-12-05-17,14
2021-12-05-18,18
2021-12-05-19,20
2021-12-05-20,25
2021-12-05-21,22
2021-12-05-22,11
2021-12-05-23,11
2021-12-06-0,24
2021-12-06-3,12
2021-12-06-4,42
2021-12-06-6,18
2021-12-06-7,19
2021-12-06-8,11
2021-12-06-9,16
2021-12-06-10,23
2021-12-06-11,24
2021-12-06-12,20
2021-12-06-13,12
2021-12-06-14,11
2021-12-06-15,19
2021-12-06-16,17
2021-12-06-17,16
2021-12-06-18,12
2021-12-06-19,15
2021-12-06-20,13
2021-12-06-21,13
2021-12-06-22,12
2021-12-06-23,28
2021-12-07-0,36
2021-12-07-1,15
2021-12-07-2,22
2021-12-07-5,25
2021-12-07-6,15
2021-12-07-7,19
2021-12-07-8,19
2021-12-07-9,17
2021-12-07-10,13
2021-12-07-11,14
2021-12-07-12,10
2021-12-07-13,11
2021-12-07-14,18
2021-12-07-15,19
2021-12-07-16,13
2021-12-07-17,15
2021-12-07-18,10
2021-12-07-19,13
2021-12-07-20,12
2021-12-07-21,11
2021-12-07-22,12
2021-12-07-23,10
2021-12-08-0,3
2021-12-08-1,49
2021-12-08-2,57
2021-12-08-3,41
2021-12-08-4,23
2021-12-08-5,13
2021-12-08-6,28
2021-12-08-7,17
2021-12-08-8,10
2021-12-08-9,19
2021-12-08-10,18
2021-12-08-11,22
2021-12-08-12,12
2021-12-08-13,11
2021-12-08-14,14
2021-12-08-15,17
2021-12-08-16,18
2021-12-08-17,18
2021-12-08-18,17
2021-12-08-19,20
2021-12-08-20,15
2021-12-08-21,12
2021-12-08-22,11
2021-12-08-23,32
2021-12-09-0,13
2021-12-09-1,6
2021-12-09-2,42
2021-12-09-3,47
2021-12-09-4,50
2021-12-09-5,41
2021-12-09-6,11
2021-12-09-7,20
2021-12-09-8,22
2021-12-09-9,24
2021-12-09-10,25
2021-12-09-11,19
2021-12-09-12,16
2021-12-09-13,22
2021-12-09-14,15
2021-12-09-15,15
2021-12-09-16,21
2021-12-09-17,16
2021-12-09-18,15
2021-12-09-19,19
2021-12-09-20,17
2021-12-09-21,16
2021-12-09-22,12
2021-12-09-23,30
2021-12-10-0,10
2021-12-10-1,10
2021-12-10-3,12
2021-12-10-4,29
2021-12-10-5,19
2021-12-10-6,29
2021-12-10-7,15
2021-12-10-8,11
2021-12-10-9,15
2021-12-10-10,15
2021-12-10-11,22
2021-12-10-12,10
2021-12-10-13,17
2021-12-10-14,19
2021-12-10-15,19
2021-12-10-16,17
2021-12-10-17,15
2021-12-10-18,14
2021-12-10-19,21
2021-12-10-20,23
2021-12-10-21,18
2021-12-10-22,29
2021-12-10-23,12
2021-12-11-0,13
2021-12-11-1,25
2021-12-11-2,11
2021-12-11-3,8
2021-12-11-4,9
2021-12-11-5,9
2021-12-11-6,16
2021-12-11-7,27
2021-12-11-8,18
2021-12-11-9,14
2021-12-11-10,14
2021-12-11-11,15
2021-12-11-12,17
2021-12-11-13,12
2021-12-11-14,16
2021-12-11-15,16
2021-12-11-16,11
2021-12-11-17,13
2021-12-11-18,12
2021-12-11-19,12
2021-12-11-20,17
